timestamp, frame, x, y, z, qx, qy, qz, qw
258528.930188958, 000036, -0.008777853, 0.3290112, 0.18754046, 0.9919633, -0.0039416277, -0.12501018, -0.019122072
258528.946856875, 000037, -0.007578874, 0.32900423, 0.18596506, 0.9918604, -0.0046402174, -0.1256316, -0.020202959
258528.96352525, 000038, -0.006364866, 0.3289486, 0.18426648, 0.9918477, -0.005223919, -0.12554616, -0.021189943
258528.980193, 000039, -0.005223918, 0.32961375, 0.18247652, 0.99187106, -0.005543999, -0.12527865, -0.02159395
258528.996860958, 000040, -0.0040623974, 0.32967854, 0.18058354, 0.991875, -0.005548201, -0.12528418, -0.021377956
258529.013528916, 000041, -0.0028785225, 0.32954007, 0.17863303, 0.99185336, -0.00545453, -0.12552863, -0.020969285
258529.030197166, 000042, -0.0016889396, 0.3293261, 0.17660429, 0.99183464, -0.0053091496, -0.12584841, -0.019948857
258529.046864875, 000043, -0.00051267294, 0.32907492, 0.17450687, 0.9917892, -0.0049392665, -0.12645996, -0.018369734
258529.063533208, 000044, 0.000651037, 0.32882437, 0.1723871, 0.99167335, -0.004533576, -0.12757677, -0.01695575
258529.080200916, 000045, 0.002604887, 0.3284899, 0.17074977, 0.99149626, -0.0042274278, -0.1290666, -0.016091606
258529.096869166, 000046, 0.0039669015, 0.32816917, 0.16872701, 0.9913199, -0.0039633587, -0.13050675, -0.015395341
258529.113536875, 000047, 0.0051025655, 0.32783693, 0.16655049, 0.9911441, -0.0037715866, -0.13193314, -0.014585349
258529.130204791, 000048, 0.006149954, 0.3275004, 0.16434638, 0.99094486, -0.0038373428, -0.1334448, -0.01435529
258529.146872875, 000049, 0.007112724, 0.3271076, 0.16210741, 0.9907315, -0.003915816, -0.13509023, -0.013651335
258529.163540875, 000050, 0.007954165, 0.32661384, 0.15982795, 0.9905169, -0.0037857867, -0.13678008, -0.012374807
258529.180208791, 000051, 0.008354395, 0.32574537, 0.15730207, 0.99030495, -0.0035693962, -0.13839051, -0.011465506
258529.196877041, 000052, 0.008931928, 0.3251619, 0.15492462, 0.9901109, -0.0032466678, -0.13983302, -0.010796458
258529.213544833, 000053, 0.009535246, 0.3246988, 0.15254068, 0.98999214, -0.0029155284, -0.14071433, -0.010321676
258529.230212833, 000054, 0.010108455, 0.32429707, 0.1500919, 0.9899503, -0.0026372368, -0.14105222, -0.009784243
258529.246880916, 000055, 0.010628099, 0.32392424, 0.1476012, 0.98991555, -0.0024818352, -0.1413147, -0.0095451595
258529.263548791, 000056, 0.011076445, 0.3235413, 0.14507167, 0.9898562, -0.0023581681, -0.14174573, -0.00934118
258529.280216708, 000057, 0.012135911, 0.32347474, 0.14272195, 0.9897531, -0.0020390493, -0.14251292, -0.008634564
258529.296884791, 000058, 0.012611476, 0.3231933, 0.14014253, 0.9896459, -0.001786334, -0.1433122, -0.00770431
258529.313552833, 000059, 0.012820453, 0.32284987, 0.13748029, 0.9895539, -0.0017034957, -0.14397605, -0.007143527
258529.330221, 000060, 0.012857722, 0.32251275, 0.1347926, 0.98945016, -0.001785047, -0.14468743, -0.0071248016
258529.34688875, 000061, 0.012745743, 0.32220897, 0.13205443, 0.98933476, -0.0018507427, -0.14547122, -0.007169051
258529.363556666, 000062, 0.012463806, 0.3219164, 0.1292164, 0.98922765, -0.0016454735, -0.14623144, -0.006504888
258529.380224708, 000063, 0.012244587, 0.32238904, 0.12637658, 0.9891076, -0.001298571, -0.1470889, -0.005407291
258529.396892791, 000064, 0.011744077, 0.32241407, 0.123480275, 0.9889806, -0.0010633833, -0.14796971, -0.004591447
258529.413560708, 000065, 0.011034169, 0.32224786, 0.120524205, 0.98892534, -0.0010157647, -0.14835082, -0.00419141
258529.43022875, 000066, 0.010154596, 0.3220039, 0.11752578, 0.9888943, -0.00096201996, -0.14855753, -0.0042208764
258529.446896666, 000067, 0.009030069, 0.32196268, 0.11469267, 0.988858, -0.00088331423, -0.14880164, -0.0041342075
258529.463564958, 000068, 0.0077814246, 0.32172698, 0.11161211, 0.988813, -0.0006173882, -0.14911214, -0.00373308
258529.480232708, 000069, 0.0063688755, 0.32142884, 0.10835404, 0.988776, -0.00019723744, -0.14937481, -0.0029976428
258529.496900708, 000070, 0.00478909, 0.32110414, 0.10497514, 0.9887606, 0.00026249018, -0.14948589, -0.002532706
258529.513568625, 000071, 0.0030623218, 0.320763, 0.101473324, 0.9887748, 0.00047126558, -0.14939003, -0.0026068198
258529.530236708, 000072, 0.0011757676, 0.320377, 0.0978131, 0.98878485, 0.0004953804, -0.14932287, -0.002628355
258529.546904708, 000073, -0.0008669738, 0.31996876, 0.09400858, 0.9887299, 0.0004313358, -0.14968826, -0.0025374058
258529.563572583, 000074, -0.0030706432, 0.31951958, 0.09006919, 0.98862576, 0.00030645524, -0.1503693, -0.0028441611
258529.580240666, 000075, -0.0050552296, 0.31892386, 0.086094216, 0.98849726, 0.00012268398, -0.1512019, -0.003340456
258529.596908916, 000076, -0.007374643, 0.31826338, 0.08197887, 0.98836935, -0.00024444674, -0.15201169, -0.004285045
258529.613576666, 000077, -0.009971138, 0.31748843, 0.07775558, 0.98823833, -0.00067776634, -0.15283453, -0.0051153046
258529.630244625, 000078, -0.012787781, 0.31655005, 0.07339911, 0.9881073, -0.0009216481, -0.15367477, -0.0052161436
258529.646912666, 000079, -0.015771804, 0.31547928, 0.068908654, 0.9879806, -0.0010441156, -0.15449096, -0.0050728377
258529.663580625, 000080, -0.018887, 0.31433982, 0.06426121, 0.9878733, -0.0011194373, -0.15518549, -0.004747331
258529.680248541, 000081, -0.02242487, 0.31401107, 0.05997572, 0.987784, -0.0011843157, -0.15577175, -0.004048961
258529.696916583, 000082, -0.025923649, 0.31337053, 0.055300124, 0.987724, -0.001480769, -0.15616436, -0.0034302592
258529.713584583, 000083, -0.029388392, 0.3123899, 0.050292347, 0.9877051, -0.0020475308, -0.15627913, -0.003356546
258529.730252791, 000084, -0.03290023, 0.31126618, 0.045111176, 0.9877047, -0.002660146, -0.15626052, -0.0038763096
258529.746920666, 000085, -0.036469482, 0.31011078, 0.03977367, 0.9876919, -0.0032661273, -0.15631428, -0.004459966
258529.763588625, 000086, -0.040084153, 0.3089438, 0.034313392, 0.98769146, -0.0039633303, -0.15627559, -0.0052716737
258529.780256583, 000087, -0.04348781, 0.30854946, 0.028504731, 0.9877636, -0.004978669, -0.15574348, -0.006496024
258529.796924583, 000088, -0.0471113, 0.3077228, 0.022827974, 0.98786384, -0.006014578, -0.1550192, -0.007605526
258529.813592541, 000089, -0.05084366, 0.30681622, 0.017197061, 0.98791355, -0.006750301, -0.15464823, -0.008071953
258529.83026075, 000090, -0.05460843, 0.30597863, 0.011555475, 0.9879756, -0.007339419, -0.15420239, -0.0084822085
258529.846928458, 000091, -0.05840745, 0.30466104, 0.0059229406, 0.9881139, -0.0076137595, -0.1532611, -0.009168247
258529.863596458, 000092, -0.062267166, 0.30386055, 0.00024158457, 0.98828053, -0.0075747515, -0.15216613, -0.009466336
258529.8802645, 000093, -0.066176064, 0.30336258, -0.005497879, 0.9884277, -0.006883408, -0.15126415, -0.0090780975
258529.8969325, 000094, -0.07008505, 0.30311513, -0.011312964, 0.9885351, -0.005746381, -0.15063156, -0.008684357
258529.913600416, 000095, -0.07395219, 0.30315083, -0.017277095, 0.98864114, -0.004782252, -0.14994316, -0.009104747
258529.930268416, 000096, -0.077787094, 0.30355304, -0.023485858, 0.98878586, -0.0044944366, -0.1489129, -0.0103548905
258529.946936333, 000097, -0.08159911, 0.3042339, -0.02992054, 0.9889593, -0.004846788, -0.14762773, -0.011919766
258529.963604708, 000098, -0.08536105, 0.30499682, -0.036472935, 0.98915744, -0.005568898, -0.14614354, -0.013362725
258529.980272375, 000099, -0.08872686, 0.30653536, -0.04295072, 0.9894154, -0.00639597, -0.14430584, -0.013856671
258529.996940416, 000100, -0.09214034, 0.3074764, -0.049586944, 0.98972577, -0.0071104704, -0.1421686, -0.013428993
258530.013608375, 000101, -0.095487945, 0.30812997, -0.056295816, 0.9900627, -0.0077330195, -0.13987844, -0.012249936
258530.030276333, 000102, -0.09877173, 0.30859828, -0.06304074, 0.99042946, -0.008461421, -0.13733684, -0.010793196
258530.046944333, 000103, -0.10199513, 0.3089385, -0.06976079, 0.99077505, -0.009438795, -0.13486704, -0.009305665
258530.063612541, 000104, -0.1051274, 0.3092118, -0.076347604, 0.9910393, -0.010712603, -0.13288079, -0.008308753
258530.080280375, 000105, -0.1077468, 0.30942133, -0.08216792, 0.9911816, -0.012003763, -0.1317392, -0.007720793
258530.096948583, 000106, -0.11055315, 0.30956307, -0.088254884, 0.9912317, -0.013049143, -0.13130309, -0.0069922586
258530.113616291, 000107, -0.11335914, 0.30966234, -0.09439045, 0.99123067, -0.013871596, -0.13126774, -0.0061676325
258530.130284333, 000108, -0.11608263, 0.3097884, -0.10047257, 0.99117434, -0.014537445, -0.1316413, -0.0057130787
258530.14695225, 000109, -0.1185597, 0.3105505, -0.10660988, 0.99108946, -0.015009815, -0.13222529, -0.005723532
258530.16362025, 000110, -0.12106202, 0.31100857, -0.112711355, 0.991029, -0.01519941, -0.13263434, -0.006209213
258530.180288208, 000111, -0.1235256, 0.31140423, -0.118851304, 0.9910063, -0.015107508, -0.13277234, -0.0070478236
258530.196956458, 000112, -0.12593558, 0.3118099, -0.1250715, 0.9910075, -0.014761006, -0.13274075, -0.008135619
258530.21362425, 000113, -0.12828566, 0.3122581, -0.13141267, 0.99101186, -0.014355925, -0.1326674, -0.009416825
258530.230292541, 000114, -0.13056414, 0.3127507, -0.13790368, 0.9910061, -0.014028962, -0.13267095, -0.010412121
258530.246960208, 000115, -0.13296156, 0.31339902, -0.14453878, 0.99099743, -0.013778525, -0.13275495, -0.010499302
258530.263628166, 000116, -0.13513337, 0.31398243, -0.15134306, 0.9909816, -0.013564716, -0.13293263, -0.010018963
258530.280296208, 000117, -0.13716458, 0.31448907, -0.15827031, 0.9909471, -0.013681331, -0.13321415, -0.009518104
258530.296964166, 000118, -0.13907672, 0.31488097, -0.16535144, 0.9909102, -0.013996346, -0.1335006, -0.008873637
258530.313632208, 000119, -0.14088306, 0.3151278, -0.1726075, 0.99088866, -0.014330204, -0.13366935, -0.008173394
258530.330300416, 000120, -0.14256527, 0.3152197, -0.18004322, 0.9908548, -0.014619354, -0.13393702, -0.0073421085
258530.346968083, 000121, -0.1441159, 0.31513673, -0.18764246, 0.99081427, -0.01483307, -0.13426042, -0.0064238347
258530.363636083, 000122, -0.14552647, 0.31491452, -0.19540867, 0.99078965, -0.014902614, -0.13449451, -0.0050027003
258530.380304125, 000123, -0.1467596, 0.31504762, -0.20269692, 0.9907424, -0.015059293, -0.13487008, -0.0035803493
258530.396972208, 000124, -0.14781104, 0.31481773, -0.21043299, 0.99068606, -0.015478176, -0.13524793, -0.0030996662
258530.41364, 000125, -0.14871019, 0.3144251, -0.21837306, 0.9906294, -0.015985772, -0.13560157, -0.0031692807
258530.430308041, 000126, -0.14947063, 0.31390285, -0.22643538, 0.9905341, -0.016434716, -0.13624302, -0.0031331747
258530.446976125, 000127, -0.15011287, 0.31284565, -0.23396139, 0.99041665, -0.016752591, -0.13705985, -0.002975631
258530.463644291, 000128, -0.15060784, 0.31195953, -0.2420068, 0.990321, -0.016983526, -0.13772869, -0.002587403
