timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
248631.4680564167, 0.06975494841579348, -9.523646646738053, -2.1448896789550784, 0.14426583051681519, 0.04779161140322685, 0.05522545427083969
248631.47807541667, 0.10867401123046876, -9.481582946777344, -2.0715419134497646, 0.16036875545978546, 0.027582457289099693, 0.06770855188369751
248631.4880954167, 0.1303788940049708, -9.491761779785156, -1.9446060244739056, 0.16575713455677032, 0.00012393470387905836, 0.06934373080730438
248631.49811541667, 0.07708970029838384, -9.53981302857399, -1.8543438720703127, 0.16240860521793365, -0.012482082471251488, 0.05582008883357048
248631.5081354167, 0.018262023925781252, -9.566606140136718, -1.781145795285702, 0.14064471423625946, -0.00392561312764883, 0.03273314610123634
248631.51815541668, 0.035476254215464, -9.578431549072267, -1.6929792849719525, 0.1029408872127533, 0.015767421573400497, 0.011645641177892685
248631.5281754167, 0.09145981748588383, -9.57813100218773, -1.6136439706385137, 0.05319862812757492, 0.043969497084617615, -0.0033434287179261446
248631.53819541668, 0.16630419610999525, -9.627829996347428, -1.6304099844396116, 0.013661317527294159, 0.0818629339337349, -0.023986607789993286
248631.54821541667, 0.2689906311035156, -9.69234525024891, -1.6585511715710164, -0.01370292715728283, 0.09699980914592743, -0.04049474745988846
248631.55823541668, 0.3730243194010109, -9.727221552729608, -1.6075067330896855, -0.042542193084955215, 0.07685103267431259, -0.050490982830524445
248631.56825541667, 0.47017228543292733, -9.668993225097656, -1.5714318975806236, -0.06230338290333748, 0.02063196338713169, -0.04514841362833977
248631.5782754167, 0.5081931885145605, -9.616302210688591, -1.6295112673938275, -0.07261563837528229, -0.06224929168820381, -0.03199994936585426
248631.5882944167, 0.5146298217773437, -9.55942108154297, -1.783690503537655, -0.0722193568944931, -0.13053247332572937, -0.012713604606688023
248631.59831441668, 0.5149292266275733, -9.469158782958985, -1.9805314636230469, -0.06552566587924957, -0.17696213722229004, 0.019871974363923073
248631.60833441667, 0.4269122588541359, -9.39655975341797, -2.227368017882109, -0.05700727552175522, -0.17508432269096375, 0.04656563699245453
248631.61835441669, 0.280816049175337, -9.404941737055779, -2.431842956542969, -0.04535103216767311, -0.13124892115592957, 0.05618007108569145
248631.62837441667, 0.11840378721244633, -9.49310839354992, -2.5569824346899988, -0.02373628504574299, -0.07362715899944305, 0.04749363660812378
248631.6383944167, -0.021405468787997962, -9.614356842041015, -2.5854237301647665, -0.0004238332621753216, -0.01668943278491497, 0.020627636462450027
248631.64841441668, -0.05328916629776359, -9.653724390864372, -2.4611815072596075, 0.01606033369898796, 0.017455220222473145, -0.0036715781316161156
248631.6584344167, 0.03098558345809579, -9.637856801748276, -2.256856695860624, 0.01647898368537426, 0.033006712794303894, -0.009590099565684795
248631.66845441668, 0.20043320615775884, -9.594298553466798, -2.0709434509277345, 0.008412802591919899, 0.01920594461262226, -0.0022837170399725437
248631.6784744167, 0.3209326354600489, -9.530380885004998, -1.9266429394483566, 0.0053330217488110065, 0.008569074794650078, 0.01762569323182106
248631.68849441668, 0.40865022579208016, -9.500143763422967, -1.873802967220545, -0.0011312691494822502, -0.004078542813658714, 0.04757879674434662
248631.6985134167, 0.41224276422522965, -9.511371002197267, -1.825753472596407, -0.0038678101263940334, -0.022828206419944763, 0.076448954641819
248631.70853341668, 0.3544628997612745, -9.56466018676758, -1.8223104858398438, -0.006821788381785154, -0.03273995965719223, 0.08739614486694336
248631.7185534167, 0.23546037593856456, -9.62842758178711, -1.868863385617733, -0.001529492437839508, -0.03858863189816475, 0.09344439208507538
248631.72857341668, 0.12109816591255368, -9.655820617675781, -1.9050880560278893, 0.006181157659739256, -0.05587441101670265, 0.08861501514911652
248631.7385934167, -0.023201724300161004, -9.705366414785386, -1.933079992979765, 0.020093610510230064, -0.07615996152162552, 0.07011717557907104
248631.74861341668, -0.13606704711914064, -9.755512720942498, -1.968107445985079, 0.03756554424762726, -0.0767597034573555, 0.04529358446598053
248631.75863341667, -0.13891111453995109, -9.77018280029297, -1.9642153930664064, 0.043935295194387436, -0.0670863464474678, 0.01920374669134617
248631.7686534167, -0.10627897342666984, -9.714498596191406, -1.8751503118872643, 0.036280568689107895, -0.051812052726745605, 0.004241574555635452
248631.77867341667, -0.06571334838867188, -9.640254160165787, -1.848506158143282, 0.02554309368133545, -0.02862248197197914, -0.006602748297154903
248631.7886934167, -0.03981720884330571, -9.589359410405159, -1.822010816037655, 0.015414292924106121, -0.023108674213290215, -0.01570676453411579
248631.79871341668, -0.0034428131673485043, -9.536368433833124, -1.7498607064783573, 0.0032191055361181498, -0.03109770454466343, -0.016899943351745605
248631.8087334167, 0.07664063413627446, -9.488617731928827, -1.714234937131405, -0.010954504832625389, -0.04242945462465286, -0.010074262507259846
248631.81875241667, 0.12439133604057134, -9.448950805664063, -1.7286053466796876, -0.025822829455137253, -0.04376129433512688, 0.00012212182627990842
248631.8287724167, 0.11032058715820313, -9.449399871826172, -1.8041980044543744, -0.026904869824647903, -0.028057698160409927, 0.0028196375351399183
248631.83879241667, 0.09535175163298845, -9.53891255736351, -1.8673667907714844, -0.0196673646569252, -0.011270825751125813, -0.0018404223956167698
248631.8488124167, 0.08277789909392595, -9.598340148925782, -1.8122810491919519, -0.012205452658236027, -0.014926280826330185, -0.007375536020845175
248631.85883241668, 0.06002515872940421, -9.587115249037742, -1.7256118646264078, -0.004231621045619249, -0.028452616184949875, -0.012898099608719349
248631.8688524167, 0.06900651851668954, -9.568701197504998, -1.6721725527942182, 0.006904919631779194, -0.04287922754883766, -0.014804123900830746
248631.87887241668, 0.07858658750541508, -9.551037928462028, -1.6868420474231245, 0.01808134652674198, -0.060644570738077164, -0.014390924945473671
248631.88889241667, 0.08247848510742188, -9.524093958735467, -1.7281559881567956, 0.03663186356425285, -0.06486541777849197, -0.009466207586228848
248631.89891241668, 0.10612933952361346, -9.504783529043198, -1.7332454046607018, 0.049373652786016464, -0.05605744197964668, -0.002061758888885379
248631.90893241667, 0.1682501220703125, -9.49745053589344, -1.667682183533907, 0.05795462429523468, -0.03599558398127556, 0.004025428090244532
248631.9189524167, 0.17842894594185055, -9.488767420649529, -1.5594566537439825, 0.05365828797221184, -0.002471202053129673, 0.007124836090952158
248631.92897241667, 0.19025436401367188, -9.495953063964844, -1.4040802001953125, 0.03820076957345009, 0.026249658316373825, 0.005873417016118765
248631.93899141668, 0.1787283233832568, -9.513017578125, -1.19421646758914, 0.014562102034687996, 0.028540026396512985, -0.001998191000893712
248631.94901141667, 0.16076569517143072, -9.5688508862257, -1.045425586849451, -0.012091878801584244, 0.0212823785841465, -0.012500898912549019
248631.95903141669, 0.16226261892355978, -9.555078939199449, -1.0135418893396855, -0.032808568328619, 0.00988994911313057, -0.017948223277926445
248631.96905141667, 0.2071692168619484, -9.517507655024529, -1.0591972415149213, -0.039739709347486496, 0.0022565305698662996, -0.015284265391528606
248631.9790714167, 0.268092480506748, -9.516759796142578, -1.1241622924804688, -0.039771318435668945, 0.0011500032851472497, -0.010351038537919521
248631.98909141668, 0.3106041137315333, -9.495953063964844, -1.18373811095953, -0.040259212255477905, 7.355352863669395e-05, 0.0019935122691094875
248631.9991114167, 0.338745556678623, -9.449699249267578, -1.1847860781848432, -0.04436047747731209, -0.008847310207784176, 0.021441420540213585
248632.00913141668, 0.34353559574112297, -9.513018162846565, -1.1666740353405476, -0.044154081493616104, -0.029613573104143143, 0.03454124554991722
248632.0191514167, 0.274978207340464, -9.581874389648439, -1.184187469482422, -0.04176260903477669, -0.047834623605012894, 0.038274649530649185
248632.02917141668, 0.18800904233939947, -9.628426997065544, -1.2298423831164838, -0.044994089752435684, -0.05906730517745018, 0.04068534076213837
248632.03919141667, 0.1543290893174708, -9.624086024165154, -1.2922627258300783, -0.04997333884239197, -0.05453391373157501, 0.0452752448618412
248632.04921141668, 0.12379259029403329, -9.616602172851563, -1.4007867559790612, -0.04804041609168053, -0.03978506103157997, 0.05623308941721916
248632.05923141667, 0.06646181026473642, -9.614207738041879, -1.47832551330328, -0.04018351808190346, -0.030512424185872078, 0.06756873428821564
248632.06925041668, -0.02155513923615217, -9.65477279663086, -1.5166462643444538, -0.023514525964856148, -0.030983537435531616, 0.07195016741752625
248632.0792704167, -0.14115642707794906, -9.708809255361558, -1.5236811956763268, -0.004874834790825844, -0.03829178959131241, 0.06732160598039627
248632.08929041668, -0.21959335327148438, -9.690547816157341, -1.4662010192871096, 0.004225719254463911, -0.04415873438119888, 0.05761571228504181
248632.09931041667, -0.24998014530166984, -9.647887115478516, -1.3762380981445312, 0.0013916632160544395, -0.042582929134368896, 0.05057350546121597
248632.1093304167, -0.2107617004774511, -9.601932678222656, -1.3211526489257812, -0.007234049029648304, -0.027893463149666786, 0.048614751547575
248632.11935041667, -0.18067428588867188, -9.514813842773439, -1.3051358096301555, -0.017842382192611694, -0.013164648786187172, 0.04932432994246483
248632.1293704167, -0.1851649109646678, -9.489217071533204, -1.3319302368164063, -0.014223678037524223, 0.0017154972301796079, 0.04825720191001892
248632.13939041668, -0.1898052795790136, -9.486073023676873, -1.3970443917810917, 0.006703012622892857, 0.013323086313903332, 0.04312487319111824
248632.1494104167, -0.19549346923828126, -9.48427734375, -1.428180230408907, 0.029704201966524124, 0.014979040250182152, 0.031964629888534546
248632.15943041668, -0.1731898315809667, -9.4794873046875, -1.3302833685278894, 0.04649072140455246, 0.018464069813489914, 0.020742855966091156
248632.1694504167, -0.09924360355362297, -9.451345240473747, -1.201102294921875, 0.04996294528245926, 0.024017293006181717, 0.016929475590586662
248632.17947041668, -0.038170605506747966, -9.416917419433593, -1.0770103454589843, 0.038066424429416656, 0.020999180153012276, 0.016202863305807114
248632.18949041667, 0.03577562252059579, -9.404342982172967, -1.0499165408313276, 0.03779371455311775, 0.01359426137059927, 0.025111403316259384
248632.19950941668, 0.09340576171875001, -9.44490921020508, -1.1412266604602337, 0.05421614274382591, 0.004659662488847971, 0.03374181315302849
248632.2095294167, 0.06691087642684579, -9.552834193110467, -1.3477969488501549, 0.09275846928358078, 0.02040347084403038, 0.032876815646886826
248632.21954941668, 0.05388795772567392, -9.718689880371095, -1.4395564270019532, 0.1299998164176941, 0.043375324457883835, 0.03586311638355255
248632.22956941667, 0.09430387577041983, -9.938881988525392, -1.3094769287109376, 0.14462003111839294, 0.0821799784898758, 0.0464039072394371
248632.23958941668, 0.13142671504989267, -10.1723958081007, -1.026116180419922, 0.12676839530467987, 0.09518571943044662, 0.041855618357658386
248632.24960941667, 0.13187578121200205, -10.418634338378906, -0.6631211788952351, 0.0661439299583435, 0.07037810981273651, 0.043055903166532516
248632.2596294167, 0.0975970276258886, -10.519973602294922, -0.36449174255132677, -0.028827305883169174, 0.0025397944264113903, 0.039538174867630005
248632.26964941667, 0.02185455322265625, -10.548713836669922, -0.40086639404296875, -0.11127158254384995, -0.06525736302137375, 0.03933071345090866
248632.2796694167, -0.14444959720596673, -10.615025939941408, -0.9020243771374226, -0.14938704669475555, -0.06183760613203049, 0.029334280639886856
248632.28968941668, -0.2962339782714844, -10.602003021240234, -1.5786173947155477, -0.1418849229812622, -0.0051040188409388065, 0.017056575044989586
248632.2997094167, -0.3643423644639552, -10.506652475595475, -2.049837341308594, -0.11107540875673294, 0.05654909461736679, 0.01453079842031002
248632.30972866667, -0.3897894104383886, -10.387349395751954, -2.2165902838110925, -0.06565972417593002, 0.09231507778167725, 0.01814044639468193
248632.3197486667, -0.386795654296875, -10.262359313964843, -2.212099622189999, -0.0073998793959617615, 0.09606184810400009, 0.03449474275112152
248632.32976766667, -0.3353026978299022, -10.117460047602654, -2.124531428217888, 0.04963384568691254, 0.06350976228713989, 0.06228030100464821
248632.3397876667, -0.3842509460449219, -10.007139460444451, -1.9785855102539063, 0.10037689656019211, 0.006781088188290596, 0.08732204884290695
248632.34980766667, -0.4616399963758886, -9.979596735835075, -1.8820361392199993, 0.14585170149803162, -0.04153105244040489, 0.10529093444347382
248632.3598276667, -0.573457470741123, -10.007738800048829, -1.7558482553064825, 0.1707589477300644, -0.0773296132683754, 0.11126453429460526
248632.36984766668, -0.6839277283474803, -10.010282923579217, -1.60915330901742, 0.16368532180786133, -0.09701143950223923, 0.10302577912807465
248632.3798676667, -0.8580157105252147, -9.99531463623047, -1.472936573177576, 0.12769269943237305, -0.1150386705994606, 0.08115199953317642
248632.38988766668, -1.0241702635958791, -9.981842651367188, -1.4253359985351564, 0.09102655947208405, -0.1455473154783249, 0.04260459914803505
248632.3999076667, -1.1967612854763867, -10.015222066640854, -1.6172366461157799, 0.08645780384540558, -0.15113160014152527, -0.02041292004287243
248632.40992766668, -1.2713063414767385, -10.03228775024414, -1.9474499639868736, 0.10356409102678299, -0.12736982107162476, -0.08215697854757309
248632.41994766667, -1.1780501222983004, -9.91657778441906, -2.1282737924158575, 0.123148612678051, -0.10513045638799667, -0.1236332580447197
248632.42996766669, -1.0339000121690334, -9.79817517578602, -2.154319922178984, 0.140377938747406, -0.0879269689321518, -0.1452581286430359
248632.43998766667, -0.8653504578396678, -9.686655909419061, -2.153271808773279, 0.16128109395503998, -0.07444062829017639, -0.15027138590812683
248632.4500076667, -0.7271877686306835, -9.601932093501091, -2.09624055236578, 0.17476600408554077, -0.06503620743751526, -0.1370602399110794
248632.46002766668, -0.6563850220106543, -9.51825668334961, -1.9592756652832033, 0.1774010956287384, -0.06402730941772461, -0.1174156442284584
248632.47004666668, -0.604592724647373, -9.447153371572496, -1.8164723333716393, 0.177093505859375, -0.05300901085138321, -0.0960666835308075
248632.48006666667, -0.554147589225322, -9.486222712397575, -1.71064240783453, 0.1705908477306366, -0.03509603068232536, -0.08292406052350998
248632.4900866667, -0.5840853699110449, -9.543553492426872, -1.6269662667810918, 0.15352290868759155, 0.008814167231321335, -0.08584102243185043
248632.50010666667, -0.6274951171875001, -9.558222987055778, -1.5301179568469525, 0.12216676026582718, 0.07165060192346573, -0.09412095695734024
248632.5101266667, -0.5791456421278417, -9.541159057617188, -1.3431567446887493, 0.06927584856748581, 0.11384066939353943, -0.10229445993900299
248632.52014666668, -0.48259643554687504, -9.54026092529297, -1.1912226931750776, 0.017668377608060837, 0.13932782411575317, -0.10883577913045883
248632.5301666667, -0.34772687992081047, -9.521549250483513, -1.1575424386560917, -0.022372515872120857, 0.14557133615016937, -0.10099143534898758
248632.54018666668, -0.1887574402615428, -9.471702321767808, -1.1430227789282799, -0.053673285990953445, 0.116843082010746, -0.07192394882440567
248632.5502066667, -0.07439527591690422, -9.332193603515625, -1.19900650665164, -0.06631318479776382, 0.06772107630968094, -0.026615051552653313
248632.56022666668, -0.032033404503017664, -9.235495859384537, -1.4060262997448445, -0.05152880400419235, 0.0304359532892704, 0.020942993462085724
248632.57024666667, -0.10837461551651359, -9.24597231566906, -1.6832492257654668, -0.01704353094100952, 0.032142773270606995, 0.05239412933588028
248632.5802666667, -0.21285730602219702, -9.277257258296013, -1.9318823370337488, 0.018595173954963684, 0.09377563744783401, 0.06820002943277359
248632.59028666667, -0.30671218872070316, -9.225915781259538, -1.960772406309843, 0.035280145704746246, 0.17446088790893555, 0.07863882184028625
248632.6003066667, -0.3715274047851563, -9.253307647705078, -1.8152748236060143, 0.03806173428893089, 0.22427819669246674, 0.08045519888401031
248632.61032666668, -0.43798917850479485, -9.304949671626092, -1.6155903625488282, 0.04310496151447296, 0.23448209464550018, 0.07398451864719391
248632.62034566668, -0.45655059814453125, -9.311088663339616, -1.4638061459362508, 0.052485935389995575, 0.23071444034576416, 0.06116313114762306
248632.63036566667, -0.4381388489529491, -9.291177724599839, -1.4376101812720299, 0.06617431342601776, 0.23702161014080048, 0.04945747181773186
248632.6403856667, -0.38170623779296875, -9.229357452392579, -1.442400658875704, 0.07338593155145645, 0.26628389954566956, 0.048828158527612686
248632.65040566667, -0.3430865295790136, -9.165588303208352, -1.3870149551331998, 0.07127164304256439, 0.3021124601364136, 0.04519800469279289
248632.6604256667, -0.3397933594509959, -9.174121145009995, -1.3054348947107792, 0.06415778398513794, 0.3280559480190277, 0.03792407736182213
248632.67044566668, -0.35700758060440424, -9.21124394774437, -1.1970605532824994, 0.05957741290330887, 0.3288591504096985, 0.0270389374345541
248632.6804656667, -0.3634442138671875, -9.22935862183571, -1.1064988772571087, 0.05723733827471733, 0.3118667006492615, 0.011647719889879227
248632.69048566668, -0.3153941345214844, -9.23519414305687, -1.020727094113827, 0.050337355583906174, 0.2814323604106903, -0.0008901758119463921
