timestamp, frame, x, y, z, qx, qy, qz, qw
260188.363625083, 000085, 0.012679233, 0.018703965, 0.046671517, 0.99845266, 0.013691316, 0.028747404, 0.04558929
260188.380293, 000086, 0.012722973, 0.018853594, 0.04675056, 0.99846864, 0.013667083, 0.02870703, 0.045271628
260188.396960916, 000087, 0.012737993, 0.019005224, 0.046845008, 0.99847573, 0.013831679, 0.028809968, 0.04499958
260188.413629125, 000088, 0.0128648095, 0.018858152, 0.046569593, 0.9984725, 0.014048019, 0.028971221, 0.04489938
260188.430296875, 000089, 0.012904223, 0.018911839, 0.046553742, 0.9984727, 0.014152562, 0.029080357, 0.044792626
260188.446964875, 000090, 0.012922696, 0.019022452, 0.0466227, 0.99847406, 0.014177643, 0.029154658, 0.044703525
260188.463632708, 000091, 0.012942407, 0.019145709, 0.046721384, 0.9984796, 0.014188651, 0.02919436, 0.044552237
260188.480300541, 000092, 0.012958928, 0.019274952, 0.04683696, 0.9984903, 0.01427615, 0.029257756, 0.044241924
260188.496968583, 000093, 0.012980666, 0.019411225, 0.046952855, 0.998501, 0.014369312, 0.02941938, 0.04385993
260188.513636625, 000094, 0.013125951, 0.019427573, 0.04668445, 0.99849933, 0.014428288, 0.029829662, 0.04360119
260188.530304375, 000095, 0.013211399, 0.019506361, 0.04660763, 0.99848235, 0.01432327, 0.03049233, 0.043566816
260188.546972375, 000096, 0.013298666, 0.019595858, 0.046565734, 0.99845666, 0.014082936, 0.031342525, 0.043631278
260188.56364025, 000097, 0.013368167, 0.01967777, 0.046503667, 0.9984236, 0.01397121, 0.032148123, 0.04383664
260188.580308291, 000098, 0.013372311, 0.019672979, 0.046245113, 0.99839634, 0.014031975, 0.032646004, 0.044068847
260188.596976208, 000099, 0.01340843, 0.019715954, 0.046101145, 0.99840486, 0.014031239, 0.03246225, 0.044013254
260188.613644125, 000100, 0.013470469, 0.01976633, 0.045979336, 0.9984346, 0.0140110925, 0.031800646, 0.04382728
260188.630311958, 000101, 0.013545052, 0.0198117, 0.045845583, 0.9984695, 0.013982401, 0.030914746, 0.0436735
260188.64698025, 000102, 0.013597807, 0.019847771, 0.04568259, 0.9984869, 0.014117091, 0.030218061, 0.043720625
260188.663647875, 000103, 0.013639436, 0.019881738, 0.04548788, 0.9984796, 0.014223536, 0.0300405, 0.043973904
260188.68031575, 000104, 0.013576359, 0.01996117, 0.04561785, 0.99846375, 0.014083431, 0.030278541, 0.044215415
260188.696983833, 000105, 0.0135901775, 0.02002972, 0.04551415, 0.998432, 0.013809282, 0.030794272, 0.044660553
260188.713651666, 000106, 0.013607273, 0.020110166, 0.045307577, 0.9983844, 0.013676873, 0.03138694, 0.045345712
260188.730319583, 000107, 0.013617553, 0.020216476, 0.04506285, 0.9983478, 0.013586773, 0.031690165, 0.04596592
260188.74698775, 000108, 0.01363601, 0.020352172, 0.04478962, 0.9983283, 0.01334983, 0.031580575, 0.046528842
260188.763655416, 000109, 0.013653541, 0.020517278, 0.044474486, 0.99830556, 0.013184068, 0.03135913, 0.04721079
260188.780323666, 000110, 0.013650373, 0.020705368, 0.044114016, 0.99826795, 0.013376666, 0.03133342, 0.047962695
260188.796991375, 000111, 0.01365207, 0.020918211, 0.043729294, 0.9982375, 0.013562445, 0.03129811, 0.048563726
260188.81365925, 000112, 0.013625817, 0.021094935, 0.043516215, 0.99822205, 0.013384972, 0.030867318, 0.049200278
260188.830327208, 000113, 0.013569528, 0.021332746, 0.043150656, 0.9982072, 0.013168483, 0.030071223, 0.05004685
260188.846995125, 000114, 0.013422735, 0.0216179, 0.042722058, 0.9981891, 0.013287898, 0.028915381, 0.051047504
260188.863663083, 000115, 0.013174377, 0.021953028, 0.04227425, 0.99817777, 0.0137291225, 0.02743156, 0.05196311
260188.880331291, 000116, 0.012827953, 0.022338318, 0.04184365, 0.9981854, 0.014330532, 0.02577383, 0.05249906
260188.896998916, 000117, 0.012390368, 0.022767222, 0.041439593, 0.99820524, 0.015050538, 0.024278343, 0.05263433
260188.913667083, 000118, 0.011811886, 0.023099776, 0.04153786, 0.99821264, 0.015881078, 0.02316093, 0.052753188
260188.930334708, 000119, 0.011195376, 0.023488855, 0.041293148, 0.9981986, 0.016774531, 0.02246281, 0.0530428
260188.94700275, 000120, 0.010537264, 0.023887424, 0.040937625, 0.9981744, 0.01762672, 0.02184365, 0.05347829
260188.963670583, 000121, 0.009844241, 0.024280248, 0.04055994, 0.99815524, 0.01847809, 0.021118224, 0.053838503
260188.9803385, 000122, 0.009133104, 0.024660936, 0.040195946, 0.998147, 0.019407643, 0.020205671, 0.054015614
260188.997006375, 000123, 0.008429821, 0.025028301, 0.039865125, 0.99815077, 0.020412888, 0.019183254, 0.053947363
260189.013674708, 000124, 0.008203639, 0.025246952, 0.03984799, 0.9981514, 0.02134693, 0.01817361, 0.053924333
260189.030342291, 000125, 0.0077343546, 0.025523473, 0.03963273, 0.99814105, 0.022194475, 0.017253025, 0.054075528
260189.047010375, 000126, 0.0072308555, 0.02579562, 0.03937819, 0.9981325, 0.022849035, 0.016367428, 0.054235555
260189.063678208, 000127, 0.0067567863, 0.026042249, 0.039139275, 0.998136, 0.023392944, 0.015647136, 0.05415214
260189.080346125, 000128, 0.006300902, 0.026231255, 0.038924493, 0.99814045, 0.024153983, 0.015162244, 0.05387312
260189.097014, 000129, 0.0060010697, 0.026118377, 0.03907659, 0.99814266, 0.024777368, 0.014953295, 0.053606726
260189.113681916, 000130, 0.0058126906, 0.025898976, 0.039303638, 0.99815315, 0.024891358, 0.014854968, 0.053385347
260189.130349958, 000131, 0.0056239436, 0.025799336, 0.039233733, 0.9981589, 0.024649242, 0.01474553, 0.053421874
260189.147018083, 000132, 0.0054501854, 0.025687087, 0.03906395, 0.99815494, 0.024264308, 0.014738181, 0.053672243
260189.16368575, 000133, 0.005303828, 0.025527861, 0.03888153, 0.9981644, 0.023810439, 0.014869791, 0.05366322
260189.180353708, 000134, 0.005191459, 0.025321487, 0.038721915, 0.9982061, 0.023216499, 0.014957309, 0.05312112
260189.197021583, 000135, 0.0051294947, 0.025074383, 0.038557164, 0.9982622, 0.022485644, 0.015029018, 0.05235517
260189.213689791, 000136, 0.005083086, 0.024560954, 0.03878053, 0.998305, 0.021986438, 0.015024256, 0.051748347
260189.230357416, 000137, 0.005034185, 0.024188725, 0.03866125, 0.9983113, 0.021763405, 0.014989897, 0.05173276
260189.247025333, 000138, 0.0050005405, 0.023868034, 0.038400978, 0.99828845, 0.021701016, 0.014801605, 0.052250512
260189.263693333, 000139, 0.0050120857, 0.023585852, 0.038127262, 0.99827254, 0.02159343, 0.014529836, 0.05267403
260189.280361583, 000140, 0.0050964085, 0.023362486, 0.037904684, 0.99828964, 0.02131923, 0.014404193, 0.052494425
260189.297029208, 000141, 0.0052663423, 0.023224015, 0.037726678, 0.99832344, 0.021015069, 0.014669143, 0.051899403
260189.313697166, 000142, 0.005570234, 0.023028525, 0.038419034, 0.998342, 0.02080281, 0.01547519, 0.051389854
260189.330365, 000143, 0.0059230477, 0.02303113, 0.03856582, 0.9983546, 0.020553716, 0.016538858, 0.050911296
260189.34703325, 000144, 0.006312241, 0.023157114, 0.0385759, 0.9983662, 0.02029848, 0.017555462, 0.050445043
260189.363701, 000145, 0.006714414, 0.023356615, 0.038573198, 0.99837106, 0.020019474, 0.018391473, 0.050162587
260189.380368833, 000146, 0.007127759, 0.023623778, 0.038633063, 0.99838996, 0.019605605, 0.019136345, 0.049667984
260189.397036625, 000147, 0.0074966876, 0.023961855, 0.03878943, 0.99842685, 0.019539347, 0.020112922, 0.048553552
260189.413704875, 000148, 0.007284866, 0.024663547, 0.039276503, 0.9984394, 0.020142017, 0.021489108, 0.04744865
260189.4303725, 000149, 0.0073337797, 0.025181066, 0.039640535, 0.9984523, 0.020784076, 0.022949507, 0.04619811
260189.447040666, 000150, 0.007494076, 0.025665214, 0.040043026, 0.9985004, 0.020855544, 0.02438112, 0.04435759
260189.463708416, 000151, 0.0077001452, 0.02615669, 0.040469266, 0.998555, 0.0204251, 0.025967315, 0.042383347
260189.480376541, 000152, 0.007881373, 0.026645051, 0.0408525, 0.9985693, 0.019945014, 0.027743772, 0.04113214
260189.497044291, 000153, 0.008032594, 0.027129825, 0.04118859, 0.99855256, 0.019532, 0.02952861, 0.04048813
260189.51371225, 000154, 0.008471955, 0.027178442, 0.041789234, 0.9985259, 0.019258508, 0.031215124, 0.040010035
260189.530380041, 000155, 0.008722157, 0.027535988, 0.042229567, 0.9985212, 0.018992156, 0.03265383, 0.039094884
260189.547047958, 000156, 0.008920231, 0.027994609, 0.042667154, 0.9985465, 0.018880304, 0.0339397, 0.037369948
260189.563715958, 000157, 0.009098807, 0.02847774, 0.043126557, 0.99859035, 0.018952686, 0.03512598, 0.034989852
260189.580384125, 000158, 0.009300198, 0.02894671, 0.043572485, 0.99863154, 0.019034162, 0.036171984, 0.03262513
260189.597051875, 000159, 0.009551103, 0.029374322, 0.04394579, 0.9986565, 0.018959751, 0.03709023, 0.030822603
260189.613720041, 000160, 0.010116567, 0.029489493, 0.04356321, 0.9986616, 0.018895438, 0.037908345, 0.029682688
260189.630387666, 000161, 0.010500826, 0.029751923, 0.04352201, 0.99863726, 0.01905704, 0.03888671, 0.029124506
260189.647055583, 000162, 0.010866219, 0.030037146, 0.043539014, 0.9986017, 0.019228762, 0.039938256, 0.0288073
260189.6637235, 000163, 0.011272851, 0.030306572, 0.04355038, 0.9985806, 0.019115811, 0.04079622, 0.028407928
260189.680391458, 000164, 0.011715342, 0.030532172, 0.04353926, 0.998574, 0.018849803, 0.041462656, 0.027847191
260189.697059333, 000165, 0.012190024, 0.030706843, 0.043492105, 0.9985824, 0.018442111, 0.041932285, 0.02710639
260189.713727416, 000166, 0.012685235, 0.030626295, 0.04345226, 0.9985915, 0.0180758, 0.042245764, 0.02652514
260189.73039525, 000167, 0.013136606, 0.030616065, 0.04330824, 0.99859095, 0.017654015, 0.0426386, 0.026199512
260189.747063083, 000168, 0.013565394, 0.030600725, 0.043131817, 0.99859107, 0.017189825, 0.04307313, 0.025788859
260189.763731166, 000169, 0.0139368735, 0.030551132, 0.042947363, 0.99859524, 0.01695299, 0.043483272, 0.025085028
260189.780398958, 000170, 0.01426453, 0.030473981, 0.042759582, 0.9986175, 0.01670653, 0.043555938, 0.024226587
260189.797066791, 000171, 0.014556337, 0.030392107, 0.042578325, 0.99866164, 0.016402965, 0.043258537, 0.023123268
260189.813734791, 000172, 0.015338211, 0.030085487, 0.042469896, 0.998712, 0.016314737, 0.042663544, 0.022089735
260189.830402708, 000173, 0.015725339, 0.029954892, 0.04221485, 0.9987501, 0.016203456, 0.042007633, 0.021704704
260189.847070875, 000174, 0.0160115, 0.029889617, 0.041895274, 0.99879366, 0.015808461, 0.041255493, 0.021429956
260189.863738583, 000175, 0.01629868, 0.029838966, 0.041537434, 0.99884045, 0.015166917, 0.040596835, 0.02096759
260189.880406416, 000176, 0.016599435, 0.029783849, 0.041112598, 0.9988729, 0.014598705, 0.040070802, 0.020837422
260189.897074333, 000177, 0.016877593, 0.02971005, 0.04062562, 0.99887836, 0.014446981, 0.03976965, 0.021252744
260189.913742291, 000178, 0.017738156, 0.030045796, 0.041135635, 0.9988823, 0.014308959, 0.039404858, 0.021832578
260189.930410208, 000179, 0.018240813, 0.03002133, 0.041042905, 0.99890155, 0.01406614, 0.038911536, 0.021994753
260189.947078125, 000180, 0.018600201, 0.029838124, 0.04083678, 0.99894553, 0.0140069155, 0.03810847, 0.02143331
260189.963746083, 000181, 0.018865107, 0.029568417, 0.040630177, 0.9990004, 0.014268353, 0.036999498, 0.020632258
260189.98041425, 000182, 0.01909322, 0.029245308, 0.04040637, 0.9990472, 0.0145516675, 0.035995595, 0.019929927
260189.997081916, 000183, 0.019321794, 0.028910544, 0.040185858, 0.99909174, 0.014544654, 0.03518291, 0.019140312
260190.013749833, 000184, 0.019739745, 0.028621908, 0.04103597, 0.999145, 0.014329724, 0.034344506, 0.018010853
260190.03041775, 000185, 0.01990891, 0.028336708, 0.041169208, 0.99918544, 0.014424117, 0.033643838, 0.016984724
260190.047085708, 000186, 0.019942163, 0.028061587, 0.04101298, 0.9992039, 0.014838838, 0.033168532, 0.016467616
260190.063753541, 000187, 0.019930182, 0.027811652, 0.04074685, 0.9992174, 0.015144284, 0.032827117, 0.016053502
260190.080421458, 000188, 0.019885218, 0.027600031, 0.04043926, 0.9992285, 0.015316994, 0.032718226, 0.015406671
260190.097089416, 000189, 0.01977024, 0.027404603, 0.04006078, 0.99922144, 0.015742658, 0.03301838, 0.014778206
260190.113757541, 000190, 0.02069603, 0.026066398, 0.04014988, 0.9992066, 0.016260676, 0.03351419, 0.014090866
260190.13042525, 000191, 0.020907078, 0.02548073, 0.03979285, 0.9991921, 0.016582198, 0.033993367, 0.0135879405
260190.147093125, 000192, 0.020943152, 0.025124837, 0.03921423, 0.9991949, 0.016478252, 0.033990033, 0.013516307
260190.163761041, 000193, 0.02094183, 0.024831545, 0.03850252, 0.9992109, 0.016276572, 0.033435524, 0.01395296
260190.180428958, 000194, 0.020915953, 0.024552723, 0.037717007, 0.9992262, 0.016443765, 0.032543484, 0.014746335
260190.197096875, 000195, 0.02088145, 0.024288025, 0.03692216, 0.9992385, 0.01721866, 0.031526957, 0.015231957
260190.213765041, 000196, 0.021596374, 0.02407526, 0.03719293, 0.99924654, 0.01810265, 0.030707987, 0.01534996
260190.230432625, 000197, 0.022004252, 0.023855558, 0.036713418, 0.9992451, 0.018633453, 0.030240124, 0.015730133
260190.247100666, 000198, 0.02240018, 0.023658467, 0.03594622, 0.99923, 0.018790878, 0.03013312, 0.01668063
260190.263768583, 000199, 0.02285923, 0.023482068, 0.035066176, 0.9991976, 0.018775843, 0.030337118, 0.018202601
260190.2804365, 000200, 0.023397878, 0.023310134, 0.034188267, 0.99915737, 0.018709356, 0.030721074, 0.019767437
260190.297104375, 000201, 0.024022905, 0.0231202, 0.033387803, 0.9991243, 0.01860289, 0.031091975, 0.020925602
260190.313772375, 000202, 0.025823286, 0.022432445, 0.03347798, 0.9991186, 0.018410292, 0.031028502, 0.0214509
260190.330440125, 000203, 0.02690029, 0.02202537, 0.03320076, 0.9991307, 0.018351357, 0.030584084, 0.02157881
260190.347108333, 000204, 0.027748961, 0.021675495, 0.032885056, 0.99914944, 0.018417384, 0.030011281, 0.02145774
260190.363776041, 000205, 0.028560111, 0.021323042, 0.03263457, 0.99917334, 0.01834542, 0.029582124, 0.020998856
260190.380444041, 000206, 0.029415721, 0.020971864, 0.03246449, 0.99920136, 0.017907998, 0.029549185, 0.020068618
260190.397111833, 000207, 0.030291969, 0.020617932, 0.032341514, 0.9992194, 0.01737665, 0.029902626, 0.019089397
260190.413779833, 000208, 0.031146806, 0.020588832, 0.03267894, 0.9992204, 0.016922465, 0.03048024, 0.018527413
260190.430447666, 000209, 0.0320383, 0.020364687, 0.032704554, 0.99920714, 0.016460735, 0.031183248, 0.018486045
260190.447115791, 000210, 0.032997984, 0.02005695, 0.032605607, 0.9991936, 0.015813112, 0.031700365, 0.018899836
260190.4637835, 000211, 0.034027897, 0.01971174, 0.032476608, 0.99918884, 0.015047295, 0.0319585, 0.01933741
260190.480451625, 000212, 0.0350928, 0.019344432, 0.03236702, 0.99919885, 0.014452046, 0.03196014, 0.019268371
260190.497119333, 000213, 0.036177132, 0.018976344, 0.032266878, 0.9992211, 0.014163907, 0.031686496, 0.01877513
260190.51378725, 000214, 0.03772248, 0.018101903, 0.032118246, 0.99925, 0.01392003, 0.031078305, 0.018433098
260190.530455125, 000215, 0.039082382, 0.017546268, 0.03193013, 0.99927336, 0.013681737, 0.03049238, 0.018324463
260190.547123083, 000216, 0.040401913, 0.017133404, 0.031701628, 0.999293, 0.013403976, 0.029964563, 0.018326871
260190.563791041, 000217, 0.041744575, 0.016783295, 0.03143048, 0.99931246, 0.012990791, 0.029351529, 0.018557176
260190.580459166, 000218, 0.043094777, 0.01647824, 0.031139214, 0.9993314, 0.012720213, 0.028653197, 0.018812163
260190.597126833, 000219, 0.044446412, 0.016223362, 0.030830365, 0.99934334, 0.012833223, 0.028035171, 0.019032313
260190.613794958, 000220, 0.045266584, 0.016355064, 0.029913306, 0.99935, 0.013204824, 0.027577167, 0.019094525
260190.630462625, 000221, 0.046439927, 0.01634203, 0.02936987, 0.9993636, 0.013721882, 0.027102627, 0.018695885
260190.647130625, 000222, 0.0478066, 0.016271722, 0.028977113, 0.9993804, 0.014181971, 0.026483957, 0.018339552
260190.663798458, 000223, 0.04927418, 0.016194666, 0.028616259, 0.99940175, 0.0144029455, 0.025629433, 0.01821447
260190.680466375, 000224, 0.05080972, 0.01612937, 0.028297897, 0.99943864, 0.01428899, 0.024389345, 0.017983163
260190.69713425, 000225, 0.052400798, 0.016084993, 0.02800987, 0.9994827, 0.013987048, 0.023016186, 0.017576905
260190.713802375, 000226, 0.053618625, 0.016662106, 0.02800612, 0.9995227, 0.013500336, 0.021786647, 0.017247595
260190.730470125, 000227, 0.055148482, 0.016881626, 0.027844803, 0.9995587, 0.012784254, 0.020776635, 0.016951835
260190.747137958, 000228, 0.056885324, 0.016910912, 0.02761764, 0.99959403, 0.011863329, 0.01997539, 0.016496487
260190.763805875, 000229, 0.058726586, 0.016854934, 0.027344683, 0.9996179, 0.011112423, 0.019447083, 0.016202128
260190.78047375, 000230, 0.060607992, 0.016751083, 0.026996095, 0.99962366, 0.010923676, 0.019182894, 0.016285922
260190.79714175, 000231, 0.06254189, 0.016599253, 0.02657721, 0.9996244, 0.01090507, 0.018768808, 0.016730908
