timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
260187.0395960417, -9.692494938969613, 0.18591339111328126, -1.0102485913038255, 0.0004821452312171459, 0.03624764084815979, -0.01602204702794552
260187.0496180417, -9.69144711792469, 0.21824617305770516, -1.0238698994368316, 0.007934668101370335, 0.03913294896483421, -0.015890585258603096
260187.05964004167, -9.688453343510629, 0.27482852775603533, -0.9877950639277697, 0.0031748004257678986, 0.026020342484116554, -0.012578679248690605
260187.06966304168, -9.735755563974381, 0.2761757445149124, -0.970580934137106, -0.007289193570613861, 0.014488877728581429, -0.0012681506341323256
260187.07968504168, -9.732311553955078, 0.26045841056853536, -0.9551630689948798, -0.008357120677828789, 0.007713263388723135, 0.002946568187326193
260187.0897080417, -9.747879765629769, 0.25402177730575204, -1.0120447828620673, 0.0007927916012704372, 0.0015395544469356537, 0.005596634466201067
260187.0997300417, -9.747281595468522, 0.2487827268987894, -1.041383918300271, 0.00620832946151495, -0.004308480769395828, 0.01775476336479187
260187.10975304167, -9.739048131108284, 0.21225856941193344, -0.9729760267585517, 0.004546770825982094, 0.0012313438346609473, 0.02506367489695549
260187.11977504168, -9.770931243896484, 0.24504045406356456, -0.9589047753810883, 0.008239775896072388, 0.007945705205202103, 0.02963925339281559
260187.12979704168, -9.802066497802734, 0.2683918396756053, -1.0077038099616766, 0.021817192435264587, 0.016652939841151237, 0.02777140773832798
260187.1398200417, -9.74862762451172, 0.26958938598632814, -1.028809554129839, 0.03300939500331879, 0.02352975495159626, 0.014549877494573593
260187.1498420417, -9.80925214111805, 0.34143997192382813, -1.0268637469410897, 0.03594112768769264, 0.016194967553019524, -0.004494054242968559
260187.15986504167, -9.85879852294922, 0.35431318363174796, -1.0136909202486277, 0.044019561260938644, -0.00840571615844965, -0.005782225169241428
260187.16988704167, -9.818234049081802, 0.26210502304136757, -1.0398870310932398, 0.05691053345799446, -0.013151070103049278, 0.00457910168915987
260187.17991004168, -9.761352919936181, 0.24069948116317394, -1.0205771861225368, 0.06763401627540588, 0.0013410531682893634, 0.004885631613433361
260187.18993204169, -9.815988133549691, 0.2586621276475489, -1.0002193008363247, 0.08225945383310318, 0.0006578470347449183, 0.013156800530850887
260187.1999550417, -9.793234863281251, 0.22543121337890626, -1.0545560140907766, 0.09063483029603958, -0.02077207714319229, 0.029716869816184044
260187.20997704167, -9.774224395751954, 0.22034181514754891, -1.0270135087519885, 0.07709349691867828, -0.03226054087281227, 0.03991888463497162
260187.21999904167, -9.785899531245231, 0.2948867432400584, -1.0109966694563628, 0.0626695528626442, -0.03212285414338112, 0.02801322191953659
