timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
258528.43109304167, -9.656870777606965, 0.14055771787650884, 0.5011606874316931, 0.09340132027864456, -0.03867445886135101, -0.01185545977205038
258528.44111504167, -9.879607594013214, 0.13876145322807135, 0.4421834045648575, 0.06671378761529922, -0.07964372634887695, -0.026538800448179245
258528.45113704167, -9.867630742192269, 0.1523831405164674, 0.4102997253276408, 0.023020846769213676, -0.12334468215703964, -0.03371332585811615
258528.46115904168, -9.790541635751724, 0.16959733882918954, 0.446524414010346, -0.015494853258132935, -0.13435925543308258, -0.05188940092921257
258528.47118104168, -9.859997202157976, 0.302820304823108, 0.1510383677110076, -0.04604683443903923, -0.1659378707408905, -0.06225334852933884
258528.48120304168, -9.803414865732194, 0.13412111202254892, 0.1276869090087712, -0.052810996770858765, -0.14237235486507416, -0.06714903563261032
258528.49122504168, -9.618399022221565, 0.05313946615671739, 0.3059665225446224, -0.038731351494789124, -0.06361757963895798, -0.06358880549669266
258528.50124604168, -9.63606404542923, 0.03233273512101732, 0.36539305429905655, -0.03343565762042999, 0.034288741648197174, -0.041117846965789795
258528.51126804168, -9.62363988161087, 0.03936815638560802, 0.42676533842459324, -0.024043552577495575, 0.09881068021059036, -0.03696393594145775
258528.52129004168, -9.745933812260628, 0.10493180805933662, 0.38530112424865365, -0.010884872637689114, 0.10944841057062149, -0.03979593887925148
258528.53131204168, -9.954299926757812, 0.15627503126626835, 0.2734839422442019, -0.00033739907667040825, 0.08890295773744583, -0.04151671752333641
258528.54133404169, -9.921668955087663, 0.07259902540114127, 0.33246087793260815, -0.0007142364047467709, 0.06251423060894012, -0.05073152109980583
258528.5513560417, -9.919275689721108, 0.09430388048131136, 0.2892006731964648, -0.01223050244152546, 1.8747523427009583e-06, -0.050630927085876465
258528.5613780417, -9.878259226083756, 0.14115648703475017, 0.4258672243729234, -0.009598765522241592, -0.10615039616823196, -0.07438711822032928
258528.5714000417, -9.880654245615005, 0.03323091312660836, 0.632437019404024, -0.018215026706457138, -0.2255011647939682, -0.10823386162519455
258528.5814210417, -9.799672647714615, -0.09639957039384171, 0.7451533021777869, -0.046767838299274445, -0.273622065782547, -0.09609118103981018
258528.5914430417, -9.749825134277344, -0.06436617502709852, 0.7135690917447209, -0.050641607493162155, -0.27586227655410767, -0.08979245275259018
258528.6014650417, -9.745934396982193, 0.1046324020670727, 0.4802043761685491, -0.04103478789329529, -0.2312609851360321, -0.06487138569355011
258528.6114870417, -9.715248209238053, 0.17783018649090082, 0.31629500772804026, -0.0185403935611248, -0.17860841751098633, -0.04453583434224129
258528.6215090417, -9.715397897958756, 0.1673520125867799, 0.31749215204268694, 0.002047704067081213, -0.14336706697940826, -0.014384590089321136
258528.63153104167, -9.811498056650162, 0.3076102799316868, 0.31599493592977523, -0.004725642967969179, -0.10601872950792313, 0.006525241304188967
258528.64155304167, -9.75491572022438, 0.24264540255535394, 0.2845611085742712, -0.011054912582039833, -0.0821102038025856, 0.024987071752548218
258528.6515740417, -9.64684104859829, -0.00823286593426019, 0.374823114797473, -0.017858073115348816, -0.0353630892932415, 0.03641090914607048
258528.6615960417, -9.59385182619095, -0.05478604893665761, 0.39233647584915166, -0.021353203803300858, 0.02156570740044117, 0.0415116623044014
258528.67161804167, -9.748180897235871, -0.02260302423499525, 0.37467291444540024, -0.023346249014139175, 0.06820304691791534, 0.03238935396075249
258528.68164004167, -9.85371086061001, -0.005388796229381114, 0.4333510756865144, -0.019801581278443336, 0.09742431342601776, 0.015842869877815247
258528.69166204167, -10.010585809350014, 0.017663275895174593, 0.3653930177539587, -0.014900054782629013, 0.055886443704366684, -0.014391429722309113
258528.70168404168, -10.074201176762582, -0.04236191024305299, 0.31135451249778273, 0.0007529407739639282, 0.00995650514960289, -0.02935200184583664
258528.71170604168, -10.09710588991642, 0.07259898842778058, 0.24055203996598723, 0.023327581584453583, -0.022399475798010826, -0.020418187603354454
258528.72172804168, -10.020014444589615, 0.21764735422097148, 0.16885099656879904, 0.04308716952800751, 0.01088417787104845, -0.006753241643309593
258528.73174904168, -9.970766855478287, 0.24848329463973642, 0.1481942454725504, 0.0587034597992897, 0.013434451073408127, 0.004841291345655918
258528.74177104168, -9.875116932392121, 0.021854502973146738, 0.22468488939106465, 0.05994369089603424, -0.024601081386208534, 0.011868041940033436
258528.75179304168, -9.748928171396257, -0.07783816902665422, 0.4797554196417332, 0.049945853650569916, -0.03255520761013031, 0.016138335689902306
258528.76181504168, -9.794734089374543, 0.07798780978191644, 0.4852937195822597, 0.036525387316942215, -0.028295747935771942, 0.016121556982398033
258528.77183704168, -9.81898366212845, 0.20103196104057133, 0.45086454637348655, 0.022343933582305908, 0.005429052747786045, 0.026484128087759018
258528.7818590417, -9.825268834233285, 0.197738806901034, 0.3861998961120844, 0.030929697677493095, 0.04227282106876373, 0.02197512984275818
258528.7918810417, -9.937683894038202, 0.13965960610890762, 0.3561119881644845, 0.060516539961099625, 0.09905935823917389, 0.023059368133544922
258528.8019030417, -9.914783273935319, 0.13501920551760122, 0.33575465105473995, 0.0787525326013565, 0.1755959540605545, 0.04442431032657623
258528.81192404169, -9.718541361093521, 0.13576769366045482, 0.32901789117604496, 0.0942847803235054, 0.25497880578041077, 0.05267537757754326
258528.8219460417, -9.718391087651254, 0.17199236692569686, 0.3453341079130769, 0.10304178297519684, 0.3229658305644989, 0.06411658227443695
258528.8319680417, -9.7941341650486, 0.2538720707407629, 0.3118043095618487, 0.10891778767108917, 0.30946385860443115, 0.06218773126602173
258528.8419900417, -9.815090585947038, 0.17753086129756412, 0.40790370080620053, 0.11934512853622437, 0.21462683379650116, 0.057058483362197876
258528.8520120417, -9.919275104999542, 0.24548952936194837, 0.5730111271888018, 0.118048295378685, 0.10793355852365494, 0.03422250226140022
258528.8620340417, -10.025402653813362, 0.22183865096303634, 0.7140174452774227, 0.10874374210834503, 0.0002007033908739686, 0.011664199642837048
258528.87205604167, -10.05713607788086, 0.07439530218369328, 0.8882558288052679, 0.10763426870107651, -0.05727270618081093, -0.005393080413341522
258528.8820770417, -9.970169270038605, 0.11271559869521298, 0.8367627078853548, 0.11567781865596771, -0.09313244372606277, -0.014244362711906433
258528.8920990417, -9.911490122079849, 0.13382175171165728, 0.6900679991394282, 0.13256609439849854, -0.11303654313087463, -0.029313312843441963
